plot_id;tree_id;measure_id;dbh_cm;height_h;drainage_texture_class;potential_vegetation;climatic_domain;ratio_dbh_meandbh;precipitation;temperature;basal_area_m2ha;nb_trees_ha;height_minus_1_3;log_dbh;log_dbh2
602715901;1;1;18.8;20.4;2;FE5;2OUEST;1.0601182557;922.193;4.4889;2.47;100;19.1;2.9856819377;8.9142966331
602715901;2;1;13.5;15.1;2;FE5;2OUEST;0.7612551304;922.193;4.4889;2.47;100;13.8;2.6741486494;7.1510709992
602716001;7;1;13.7;12.2;2;FE5;2OUEST;0.6181622621;925.9105;4.3124;13.501875;350;10.9;2.6878474938;7.2245241498
602716501;7;1;16;17.5;5;FE3;2OUEST;0.5108928786;908.1223;4.4033;21.18375;275;16.2;2.8332133441;8.0270978529
602716501;8;1;13.8;16.8;5;FE3;2OUEST;0.4406451078;908.1223;4.4033;21.18375;275;15.5;2.6946271808;7.2610156433
602716502;12;1;12.8;16.8;2;FE5;2OUEST;0.8416307943;922.7403;4.2376;10.445625;575;15.5;2.6246685922;6.8888852187
602716901;12;1;31;22.3;5;MJ2;3OUEST;1.0868937732;919.0968;4.3405;35.14;550;21;3.4657359028;12.011325348
602716902;12;1;22.2;22.5;1;FE3;3OUEST;0.9177456659;925.5304;4.2617;20.680625;450;21.2;3.1441522787;9.8856935515
602718401;22;1;11.7;13.3;2;FE5;3OUEST;0.993257444;939.3673;4.2479;12.26;1125;12;2.5416019935;6.4597406932
602718602;15;1;25.2;15.5;0;FE2;3OUEST;1.6882099559;927.1716;4.2144;12.25;700;14.2;3.2657594108;10.665184529
602718602;17;1;18;11.3;0;FE2;3OUEST;1.2058642542;927.1716;4.2144;12.25;700;10;2.9444389792;8.669720902
602719401;13;1;13.8;16.5;1;FE3;1;0.7684640907;849.5665;5.0398;15.83;625;15.2;2.6946271808;7.2610156433
602719901;14;1;28;19.4;5;FE2;1;1.4274491335;816.8866;5.1307;16.620625;550;18.1;3.36729583;11.338681207
602720504;13;1;15.5;18.7;1;FE6;1;0.9593133323;869.0493;5.2555;13.84;675;17.4;2.8033603809;7.8588294252
602722001;30;1;18.5;13.7;1;MJ1;1;0.9588613992;872.6421;5.4857;29.23625;1000;12.4;2.9704144656;8.8233620973
602722302;17;1;15.9;17.3;1;FE2;1;0.6830996326;886.389;5.4347;32.9775;775;16;2.8273136219;7.9937023167
602723101;2;1;25.6;15.7;2;FE2;3OUEST;1.150297313;934.1407;4.7104;3.89;100;14.4;3.2809112158;10.764378406
602724401;6;1;9.9;9.1;1;FE6;3OUEST;0.599969832;951.2261;4.094;6.95;325;7.8;2.3887627892;5.7061876632
602724601;8;1;18.9;18.5;2;FE5;3OUEST;1.1680071291;940.9514;3.971;8.74;425;17.2;2.9907197317;8.9444045138
602724602;3;1;25.9;19;2;FE5;3OUEST;1.1642762996;936.5929;3.8324;5.83;150;17.7;3.2921262866;10.838095487
602724603;3;1;11.3;10.9;2;FE5;3OUEST;0.5420433656;938.76;3.779;5.12;150;9.6;2.5095992624;6.2980884577
602724903;13;1;12.9;15.5;2;FE3;3OUEST;0.565184257;937.7616;4.6004;24.549375;600;14.2;2.6318888401;6.9268388668
602724904;14;1;24.4;19;2;FE2;3OUEST;1.2020977006;936.8796;4.6213;23.46;725;17.7;3.234749174;10.463602219
602725103;16;1;18.3;19.4;2;FE5;1;0.8605979586;938.9364;4.6499;26.635;750;18.1;2.9601050959;8.7622221788
602725402;11;1;9.4;12.5;2;FE2;3OUEST;0.5567060112;983.4588;4.2182;12.315625;550;11.2;2.3418058061;5.4840544337
602725403;16;1;24.2;17.4;2;FE6;3OUEST;1.331147746;983.5248;4.2188;20.76625;800;16.1;3.2268439945;10.412522165
602725803;13;1;24.9;17.1;1;FE2;3OUEST;1.7489313235;952.4361;4.3959;9.95;625;15.8;3.2542429687;10.590097299
602725804;14;1;11.3;13.6;1;FE2;3OUEST;0.6993600189;952.1692;4.4139;14.865625;725;12.3;2.5095992624;6.2980884577
602727002;15;1;20.8;15.6;2;FE2;2OUEST;1.1891356251;984.7022;4.4307;18.0225;750;14.3;3.0819099698;9.4981690619
602727203;10;1;25;22.6;2;FE2;2OUEST;0.9910206082;964.0161;4.3597;26.24;525;21.3;3.258096538;10.615193051
602727703;19;1;10.6;12.3;2;FE2;3OUEST;0.6638977261;935.0839;4.7632;18.52;925;11;2.4510050981;6.007425991
602728701;17;1;18.5;14.5;2;FE2;1;0.908350849;878.4976;4.993;26.0625;800;13.2;2.9704144656;8.8233620973
602729202;19;1;9.3;10.9;2;FE6;1;0.5219605952;873.1424;5.0126;22.44;900;9.6;2.3321438952;5.4388951481
602729203;21;1;12.8;16.5;1;FE6;1;0.7120323263;872.8709;5.0136;26.015625;1025;15.2;2.6246685922;6.8888852187
602730201;28;1;9.7;11.3;1;FE3;1;0.6211561509;883.5239;4.9975;25.85625;1350;10;2.3702437415;5.618055394
602730501;14;1;16.9;14.1;1;FE6;1;0.6044085781;854.1495;5.0573;32.2375;525;12.8;2.8848007128;8.3220751528
602731702;24;1;12.5;10.2;1;FE1;1;0.7037981519;748.4432;6.0197;28.49125;1150;8.9;2.6026896854;6.7739935987
602733001;10;1;12.5;15.8;1;FE6;1;0.5808644184;856.0211;5.2381;19.095;525;14.5;2.6026896854;6.7739935987
602733001;14;1;11.9;14.8;1;FE6;1;0.5529829263;856.0211;5.2381;19.095;525;13.5;2.5572273114;6.539411522
602733204;15;1;19.6;16.6;2;FE5;1;0.9096572621;874.971;5.1191;25.52375;700;15.3;3.0252910758;9.1523860933
602733402;16;1;26.3;16;0;FE5;1;1.5652553478;864.3595;5.2206;16.63;750;14.7;3.3068867022;10.935499661
602735002;16;1;14.4;15.3;2;FE3;2OUEST;0.6597578374;909.8896;4.7555;28.06125;750;14;2.7343675094;7.4767656766
602735102;4;1;12.4;10.8;2;FE5;2OUEST;0.5671734286;916.1217;4.6012;7.508125;200;9.5;2.595254707;6.735346994
602735102;5;1;12.3;10.2;2;FE5;2OUEST;0.5625994493;916.1217;4.6012;7.508125;200;8.9;2.5877640352;6.696522702
602735103;10;1;10.1;11.5;2;FE5;2OUEST;0.6022213793;916.7856;4.5997;11.045625;500;10.2;2.4069451083;5.7933847545
602735501;21;1;22;19.7;2;FE2;2OUEST;1.556150269;911.6366;4.8642;16.09;1025;18.4;3.1354942159;9.8313239781
602735602;17;1;26.8;19.6;2;FE5;2OUEST;1.3591990633;903.4682;4.8875;23.664375;775;18.3;3.3250360207;11.055864539
602736201;13;1;29.8;20.5;2;FE6;2OUEST;1.2951537761;916.3212;4.7387;22.86875;550;19.2;3.42751469;11.74785695
602736202;11;1;22.4;17.3;2;FE5;2OUEST;0.8790090699;917.5764;4.7224;28.051875;550;16;3.1527360224;9.9397444267
602736401;10;1;10;13.5;2;FE2;2OUEST;0.4036468307;897.5848;4.9351;20.486875;425;12.2;2.3978952728;5.7499017393
602736501;10;1;10.8;13.5;2;FE5;2OUEST;0.5229040271;936.2675;4.1955;16.751875;500;12.2;2.4680995315;6.0915152973
602736801;11;1;12.4;15;2;FE1;2OUEST;0.6906130413;935.6509;4.3039;12.66;500;13.7;2.595254707;6.735346994
602736802;18;1;9.3;12.7;1;FE1;2OUEST;0.4496017145;933.8121;4.3831;26.88375;800;11.4;2.3321438952;5.4388951481
602736903;13;1;16.1;13.3;2;FE6;2OUEST;0.7980873851;933.6018;4.3635;15.98125;500;12;2.8390784635;8.060366522
602736904;17;1;9.4;13.2;2;FE5;2OUEST;0.6113038037;926.3676;4.5357;13.928125;750;11.9;2.3418058061;5.4840544337
602737101;15;1;25.6;25.8;2;FE2;2OUEST;1.1580938004;947.6836;4.4183;23.98625;625;24.5;3.2809112158;10.764378406
602737201;19;1;27.6;17.3;2;FE5;2OUEST;1.5120775272;948.236;4.3534;23.550625;900;16;3.3534067178;11.245336615
602737301;18;1;26.8;20.8;2;FE5;2OUEST;1.3747385455;947.6691;4.0766;21.64;725;19.5;3.3250360207;11.055864539
602737302;10;1;11.6;11.3;2;FE2;2OUEST;0.8199297776;945.8328;3.9556;7.86;500;10;2.533696814;6.4196195451
602737303;20;1;13.6;15.9;2;FE2;2OUEST;0.8767604914;942.8051;3.9188;19.37;1025;14.6;2.6810215287;7.1878764374
602737401;22;1;12.5;12.3;2;FE5;2OUEST;0.8766118796;894.9822;4.9217;16.768125;1050;11;2.6026896854;6.7739935987
602737403;8;1;12.2;9.2;2;FE5;2OUEST;0.7823265833;905.7922;4.831;7.64;400;7.9;2.5802168296;6.6575188877
602737404;3;1;12.4;9.2;2;FE5;2OUEST;0.7143286662;906.8401;4.8218;3.55;150;7.9;2.595254707;6.735346994
602737404;4;1;20.1;13.5;2;FE5;2OUEST;1.1579037251;906.8401;4.8218;3.55;150;12.2;3.0492730405;9.2980660754
602737404;5;1;12.2;9.6;2;FE5;2OUEST;0.7028072361;906.8401;4.8218;3.55;150;8.3;2.5802168296;6.6575188877
602737602;13;1;17.9;18.7;1;FE2;1;0.7408282556;894.1841;4.943;25.21875;550;17.4;2.9391619221;8.6386728041
602737901;12;1;23.8;18.2;2;FE2;1;0.9862837378;880.3304;5.0448;25.15375;550;16.9;3.2108436532;10.309516965
602737902;18;1;9.4;13;2;FE5;1;0.4873466631;881.9272;5.038;25.566875;875;11.7;2.3418058061;5.4840544337
602738101;21;1;10.6;13.6;2;FE3;2OUEST;0.566980772;901.1078;4.9456;24.02;875;12.3;2.4510050981;6.007425991
602738402;2;1;9.3;9;1;RT1;2OUEST;0.4911470773;890.9189;5.0123;3.52;125;7.7;2.3321438952;5.4388951481
602738501;17;1;11.4;11.9;2;FE6;2OUEST;0.6639673255;898.7058;4.9901;19.68;850;10.6;2.5176964726;6.3387955282
602740601;13;1;23.8;22.9;2;FE2;2OUEST;1.0182636557;1000.2714;4.516;24.67125;575;21.6;3.2108436532;10.309516965
602740602;11;1;28.7;19.7;2;FE5;2OUEST;1.3828816327;999.7536;4.5173;17.76;525;18.4;3.3911470458;11.499878286
602740901;12;1;21.5;16.8;2;MJ1;2OUEST;1.2117005113;963.9667;4.4342;13.6;550;15.5;3.1135153092;9.6939775807
602741102;17;1;17;15.8;2;FE2;3OUEST;0.9976201707;968.5252;4.4213;19.955625;875;14.5;2.8903717579;8.3542488988
602741103;25;1;9.4;17.2;2;FE2;3OUEST;0.6409217904;970.8803;4.4789;21.54;1275;15.9;2.3418058061;5.4840544337
602741301;9;1;11;12.6;2;FE5;2OUEST;0.5371572803;949.0528;4.663;14.82125;450;11.3;2.4849066498;6.1747610582
602741401;2;1;9.5;9.5;2;FE5;2OUEST;0.632822501;946.7049;4.45;1.77;100;8.2;2.3513752572;5.5289656
602741402;22;1;11.2;15.7;2;FE3;2OUEST;0.8408359831;944.1821;4.508;14.98;1075;14.4;2.5014359517;6.2571818207
602741801;9;1;13.8;13.8;2;MJ1;2OUEST;0.8935451392;925.7781;4.6897;5.62;300;12.5;2.6946271808;7.2610156433
602741803;9;1;18.9;17.5;2;FE3;2OUEST;0.5790470788;935.1638;4.613;27.19375;325;16.2;2.9907197317;8.9444045138
602742201;9;1;11.9;14.2;2;FE3;3OUEST;0.4502674964;957.7782;3.8573;20.571875;375;12.9;2.5572273114;6.539411522
602742202;10;1;28.4;20.1;2;FE2;3OUEST;0.8160561127;958.5783;3.8692;33.293125;350;18.8;3.3809946743;11.431124988
602742203;17;1;13.9;15.7;2;FE6;3OUEST;0.6335853652;964.5136;4.0088;31.18625;825;14.4;2.701361213;7.2973524028
602742401;20;1;22.8;15.7;2;FE3;3OUEST;1.4070946329;974.3405;3.9882;20.105625;975;14.4;3.1696855807;10.04690668
602742803;14;1;15.6;17.3;2;FE5;3OUEST;0.9484414159;987.7714;4.3846;13.28;625;16;2.8094026954;7.8927435047
602742804;8;1;11.1;13.1;2;FE3;3OUEST;0.5782117508;992.6367;4.1741;9.406875;325;11.8;2.4932054526;6.2160734289
602743001;12;1;18.4;22.7;5;MJ2;2OUEST;0.7820749895;972.7049;4.4569;24.9975;575;21.4;2.9652730661;8.7928443564
602743103;13;1;24.4;20.2;2;FE3;2OUEST;1.0425294869;971.7374;4.5085;29.04;675;18.9;3.234749174;10.463602219
602750001;14;1;15.9;18;2;FE6;2OUEST;0.8180983384;899.0515;4.9071;20.766875;700;16.7;2.8273136219;7.9937023167
602799901;18;1;21.4;20.4;3;FE2;2OUEST;1.1115243042;914.3891;4.2946;23.29;800;19.1;3.1090609589;9.6662600459
602799902;16;1;16.9;19.6;2;FE2;2OUEST;0.9365193364;914.3176;4.2938;19.181875;750;18.3;2.8848007128;8.3220751528
602800101;25;1;18.2;18.1;2;FE3;2OUEST;0.8603802633;935.6846;4.4554;36.90125;1050;16.8;2.954910279;8.7314947571
602800101;32;1;22.6;22;2;FE3;2OUEST;1.068384283;935.6846;4.4554;36.90125;1050;20.7;3.161246712;9.9934807743
602800104;17;1;17.9;17.3;2;FE2;2OUEST;0.6820655263;939.9779;4.427;40.57;750;16;2.9391619221;8.6386728041
602800502;12;1;11.8;15.1;2;FE5;2OUEST;0.5102003613;915.8363;4.4011;22.05625;525;13.8;2.5494451709;6.4996706796
602800503;16;1;17;18.2;2;FE2;2OUEST;0.7388934448;916.8381;4.3786;33.259375;800;16.9;2.8903717579;8.3542488988
602800602;17;1;14.3;16.4;2;FE5;2OUEST;0.7462852597;936.0532;4.3722;25.2325;875;15.1;2.7278528284;7.4411810534
602801001;18;1;18.6;13.9;2;FE2;2OUEST;0.5932404154;919.9108;4.4656;36.673125;475;12.6;2.9755295662;8.8537761995
602801004;11;1;20.6;16.7;3;FE3;2OUEST;1.2874072257;921.9165;4.4233;11.06;550;15.4;3.0726933147;9.4414442061
602801603;17;1;16.7;17.6;2;FE5;2OUEST;0.9905087343;947.8877;4.537;18.41875;825;16.3;2.8735646396;8.2573737378
602801604;16;1;10.1;12.1;2;FE5;2OUEST;0.6270721396;947.9162;4.5375;16.3;800;10.8;2.4069451083;5.7933847545
602802301;11;1;13.4;11;2;FE5;2OUEST;0.7512656088;953.0196;4.4662;13.118125;525;9.7;2.6672282066;7.114106306
602802302;10;1;20.4;20.2;2;FE2;2OUEST;1.0849316364;964.4153;4.2429;12.495625;450;18.9;3.063390922;9.3843639412
602802903;21;1;20.9;13.1;2;RS1;2OUEST;1.0158055709;937.1145;4.6083;35.74125;1075;11.8;3.0864866368;9.5263997593
602803201;18;1;10.1;10;2;FE5;2OUEST;0.5317269074;978.3173;4.2936;21.96125;775;8.7;2.4069451083;5.7933847545
602803202;19;1;17.6;15.2;2;FE5;2OUEST;1.1760841736;978.402;4.2943;15.83;900;13.9;2.9231615807;8.544873627
602803301;7;1;33.7;25.5;2;FE2;2OUEST;1.448203094;990.4605;4.301;11.695625;275;24.2;3.546739687;12.579362407
602803401;16;1;16.3;19.9;1;FE2;2OUEST;0.8455690847;989.5498;4.3572;22.61875;775;18.6;2.8507065015;8.1265275577
602803702;12;1;17;18.6;2;FE2;2OUEST;0.9758913499;984.2539;4.4854;14.3;600;17.3;2.8903717579;8.3542488988
602803704;11;1;16.4;24.8;2;FE3;2OUEST;0.7062179894;976.4931;4.5448;23.295;550;23.5;2.8564702062;8.159422039
602804301;16;1;23.5;22.5;2;FE3;3OUEST;1.2260373785;1036.0962;3.9216;18.755625;650;21.2;3.1986731176;10.231509713
602804602;13;1;22.4;13.9;2;MJ1;3OUEST;1.3251381629;973.7814;4.6677;10.66;475;12.6;3.1527360224;9.9397444267
602804703;11;1;20.4;19.3;2;FE2;3OUEST;0.9327830782;1001.8216;4.1775;19.721875;525;18;3.063390922;9.3843639412
602805203;13;1;15.6;16.3;2;FE5;2OUEST;0.7742043413;955.2111;4.5538;18.335625;575;15;2.8094026954;7.8927435047
602805204;7;1;23.1;18;2;FE2;2OUEST;1.0388987538;957.3454;4.5236;14.56125;375;16.7;3.1822118405;10.126472198
602805301;31;1;13.5;19;2;FE5;2OUEST;0.6986325397;966.5043;4.5097;37.39125;1275;17.7;2.6741486494;7.1510709992
602805801;18;1;28.7;21.8;5;FE3;2OUEST;1.3425586817;956.6919;4.5431;27.815625;775;20.5;3.3911470458;11.499878286
602805802;19;1;11.8;15.3;2;FE3;2OUEST;0.6207164526;956.6236;4.543;22.706875;800;14;2.5494451709;6.4996706796
602805901;17;1;11.4;9.3;0;RT1;2OUEST;0.638884446;951.8114;4.6094;21.255625;850;8;2.5176964726;6.3387955282
602806103;28;1;10.5;13.2;2;FE5;2OUEST;0.5431317526;949.0377;4.7321;27.151875;925;11.9;2.4423470354;5.9650590412
602806104;3;1;20.9;13.1;2;FE5;2OUEST;1.4704436214;958.4003;4.6262;1.19;75;11.8;3.0864866368;9.5263997593
602806301;23;1;17.7;15.5;2;FE3;2OUEST;0.9928230571;950.0309;4.6278;29.33125;1175;14.2;2.9285235239;8.5762500298
602806401;13;1;18.2;18.3;2;FE2;2OUEST;0.7472230417;956.3709;4.5703;30.28625;650;17;2.954910279;8.7314947571
602806504;12;1;12.2;11.1;2;FE6;2OUEST;0.7172510654;985.9952;4.13;14.77;650;9.8;2.5802168296;6.6575188877
602806602;11;1;32.9;15.2;2;FE5;2OUEST;2.0879056958;981.6579;4.33;10.725625;550;13.9;3.5234150144;12.414453364
602806604;15;1;13.5;13;2;FE6;2OUEST;0.5840846002;963.9796;4.6188;29.37;700;11.7;2.6741486494;7.1510709992
602806803;10;1;36.6;23.4;2;FE2;2OUEST;1.3404869068;964.7615;4.515;23.42;400;22.1;3.6270040504;13.155158382
602806804;8;1;21.4;19.6;2;FE2;2OUEST;0.6499774166;964.5112;4.5221;25.54125;300;18.3;3.1090609589;9.6662600459
602806903;15;1;27.9;22.8;2;FE2;2OUEST;1.2220710103;954.3354;4.5053;25.585;625;21.5;3.3638415951;11.315430277
602806904;17;1;32;20.2;2;FE2;2OUEST;1.2610345142;955.3517;4.483;32.87375;650;18.9;3.4965075615;12.225565127
602807003;9;1;18.6;21.4;2;FE3;2OUEST;1.0759257275;984.3146;4.6596;9.975625;425;20.1;2.9755295662;8.8537761995
602807101;20;1;16.7;14.9;2;FE6;2OUEST;0.8683370733;966.0104;4.5202;23.24;800;13.6;2.8735646396;8.2573737378
602807103;26;1;17.2;16.9;2;FE5;2OUEST;1.1213015027;971.6385;4.3839;18.48;1000;15.6;2.9014215941;8.4182472666
602807301;17;1;15.7;19;2;FE5;2OUEST;0.8652047252;971.463;4.328;21.335625;825;17.7;2.8154087194;7.9265262574
602807302;5;1;14.8;14.2;2;FE2;2OUEST;0.5548578001;971.5748;4.3178;8.381875;150;12.9;2.76000994;7.6176548691
602807303;15;1;13.8;10.4;2;FE6;2OUEST;0.7251618335;971.0823;4.3734;15.64375;550;9.1;2.6946271808;7.2610156433
602807304;17;1;19.7;18.7;2;FE2;2OUEST;0.8823237131;967.5955;4.4706;23.491875;600;17.4;3.0301337003;9.1817102415
602807703;14;1;34;23.3;2;FE3;2OUEST;1.3736770367;978.3718;4.629;26.463125;550;22;3.5553480615;12.640499838
602807804;7;1;19.3;18.1;0;FE6;2OUEST;1.0507014043;962.608;5.0126;7.95;300;16.8;3.010620886;9.0638381195
602808001;14;1;17.6;19.6;3;RT1;2OUEST;0.6436071878;952.0203;5.0214;32.3025;550;18.3;2.9231615807;8.544873627
602808102;8;1;16.6;17.6;1;FE2;2OUEST;1.0083444553;986.0588;4.8943;7.45;350;16.3;2.867898902;8.2248441123
602808201;16;1;13.3;15.2;2;FE6;2OUEST;0.48660964;982.3951;4.8408;38.136875;650;13.9;2.6602595373;7.0769808056
602808202;8;1;12.5;17;2;FE5;2OUEST;0.3960841887;976.1672;4.9;25.4225;325;15.7;2.6026896854;6.7739935987
602808203;17;1;35.2;21.2;2;FE6;2OUEST;1.7768595687;981.8774;4.8363;23.8875;775;19.9;3.5890591188;12.881345358
602808301;15;1;21.6;19.7;2;FE5;2OUEST;1.1687875382;982.6542;4.9185;20.118125;750;18.4;3.1179499063;9.7216116181
602808302;10;1;10.9;11.4;2;FE5;2OUEST;0.7925082447;983.1652;4.9055;7.8;525;10.1;2.4765384001;6.1332424473
602808304;15;1;12.4;16.3;2;FE6;2OUEST;0.5478934489;991.9112;4.8111;24.1375;600;15;2.595254707;6.735346994
602808602;15;1;21.1;20.4;2;FE6;2OUEST;0.7881565444;986.6605;4.9464;37.995625;675;19.1;3.0955776085;9.5826007304
602808603;10;1;16.6;20.6;2;FE5;2OUEST;0.6088220232;986.4063;4.9475;24.815;425;19.3;2.867898902;8.2248441123
602808701;30;1;21.4;20.7;3;MJ1;2OUEST;0.926735684;961.3131;5.1366;53.396875;1275;19.4;3.1090609589;9.6662600459
602808704;27;1;23;18.9;2;FE2;2OUEST;1.3312565358;979.5511;4.9895;26.96;1150;17.6;3.1780538303;10.100026149
602808901;16;1;28.5;16.9;2;FE2;2OUEST;1.5880857138;1004.6403;4.7914;18.33875;725;15.6;3.3843902633;11.454097455
602809201;14;1;17.3;16;2;FE5;2OUEST;0.7632346224;995.3891;4.9031;24.21125;600;14.7;2.9069010598;8.4500737717
602809404;22;1;12;11.2;0;FE3;2OUEST;0.8504215559;1050.4329;4.4868;16.42;1050;9.9;2.5649493575;6.5789652063
602809601;16;1;19.5;20.4;2;FE3;2OUEST;0.8629189833;1036.401;4.6329;29.0775;725;19.1;3.0204248861;9.1229664928
602809801;11;1;28.1;23.1;2;FE5;2OUEST;1.357971833;1019.9495;4.5269;18.49625;550;21.8;3.3707381742;11.361875839
602809802;16;1;9.9;10.2;5;FE3;2OUEST;0.5706436788;1020.3501;4.5228;18.91125;800;8.9;2.3887627892;5.7061876632
602811201;23;1;23.7;16.9;2;FE5;2OUEST;1.4813924789;976.6233;4.9031;21.61;1075;15.6;3.2068032436;10.283587043
602811202;11;1;9.5;14.3;2;FE3;2OUEST;0.3929190409;971.4292;4.9579;18.365;400;13;2.3513752572;5.5289656
602811403;16;1;16.4;19;0;FE2;2OUEST;0.7702458357;981.9177;4.7441;27.594375;775;17.7;2.8564702062;8.159422039
602811503;7;1;19.1;16.6;2;FE2;2OUEST;1.3964266947;944.4912;4.6588;5.51;375;15.3;3.0007198151;9.0043194085
602811702;20;1;10.5;14.2;1;MJ2;2OUEST;0.5553343354;941.4142;4.7925;27.375625;975;12.9;2.4423470354;5.9650590412
602811901;7;1;11.6;9.4;2;FE5;2OUEST;0.7634836663;925.4295;4.9363;6.345625;350;8.1;2.533696814;6.4196195451
602812701;14;1;37.2;26.9;0;FE3;2OUEST;1.6588373301;997.4818;4.8944;18.76125;475;25.6;3.6428355156;13.270250594
602812801;13;1;23.3;16.9;0;FE6;2OUEST;0.9251034126;1003.8982;4.8593;31.13875;625;15.6;3.1904763503;10.179139342
602812802;18;1;17.1;14.8;0;FE5;2OUEST;0.8797803813;1013.0527;4.7622;23.736875;800;13.5;2.8959119383;8.3863059542
602812901;12;1;12.3;15.3;2;FE2;2OUEST;0.4700720523;984.4866;4.9666;29.575625;550;14;2.5877640352;6.696522702
602813001;25;1;15.2;16.9;2;MJ1;2OUEST;0.8204107276;992.5182;4.8974;29.655625;1100;15.6;2.7850112422;7.7562876194
602813104;16;1;9.6;11.5;0;FE6;2OUEST;0.4483925282;1015.3865;4.7489;20.700625;575;10.2;2.3608540011;5.5736316146
602813401;14;1;9.6;11.4;2;FE2;2OUEST;0.6897229964;1053.0468;4.0321;9.89;650;10.1;2.3608540011;5.5736316146
602813402;20;1;11.1;13.8;2;FE2;2OUEST;0.805163607;1053.1682;4.0343;15.3;1025;12.5;2.4932054526;6.2160734289
602813404;13;1;17.1;15.1;2;FE3;2OUEST;1.2071547413;1055.8575;4.246;9.85;625;13.8;2.8959119383;8.3863059542
602813602;13;1;12.1;14.2;2;FE3;2OUEST;0.8100578762;1057.4786;4.4401;9.2;525;12.9;2.5726122302;6.618333687
602813801;13;1;15.5;17;3;FE2;2OUEST;0.9771260924;954.3137;5.1491;13.34;675;15.7;2.8033603809;7.8588294252
602813802;13;1;20.9;21.4;2;FE3;2OUEST;0.8511406418;959.8308;5.1039;27.23;575;20.1;3.0864866368;9.5263997593
602813904;22;1;16.9;18.6;2;FE3;2OUEST;0.7587765251;1065.9527;4.3262;36.039375;925;17.3;2.8848007128;8.3220751528
602813904;23;1;17.5;15.6;2;FE3;2OUEST;0.7857153366;1065.9527;4.3262;36.039375;925;14.3;2.9177707321;8.513386045
602814001;16;1;15.5;18.2;2;FE2;2OUEST;0.6303442079;1059.1364;4.5802;36.804375;775;16.9;2.8033603809;7.8588294252
602814002;14;1;12.5;15.2;2;FE5;2OUEST;0.7061822457;1059.3755;4.5806;15.38;625;13.9;2.6026896854;6.7739935987
602814102;11;1;10.3;12.8;2;FE5;2OUEST;0.4179213186;995.3392;5.1025;23.853125;500;11.5;2.4248027257;5.8796682587
602814201;11;1;10.1;12.1;2;FE3;2OUEST;0.5520429889;1069.776;4.5646;14.459375;550;10.8;2.4069451083;5.7933847545
602814403;7;1;22.3;18.2;2;FE2;2OUEST;0.9318890694;1072.4028;4.6517;15.74125;350;16.9;3.1484533606;9.9127585637
602814404;12;1;24.4;16;0;FE2;2OUEST;0.9717028728;1071.7428;4.6654;12.380625;250;14.7;3.234749174;10.463602219
602814404;14;1;10.8;7.6;0;FE2;2OUEST;0.4300979929;1071.7428;4.6654;12.380625;250;6.3;2.4680995315;6.0915152973
602814603;15;1;19.4;19.1;2;FE5;2OUEST;0.9148838627;1074.9184;4.6327;24.720625;700;17.8;3.0155349009;9.0934507382
602814702;15;1;10;10.3;0;FE2;2OUEST;0.6150513037;1074.6882;4.7532;10.9;525;9;2.3978952728;5.7499017393
602814703;12;1;20.6;14.2;2;FE6;2OUEST;1.3175331365;1075.3047;4.712;11.52;600;12.9;3.0726933147;9.4414442061
602814703;17;1;11;10.2;2;FE6;2OUEST;0.7035371117;1075.3047;4.712;11.52;600;8.9;2.4849066498;6.1747610582
602814704;16;1;11.8;9.2;0;FE6;2OUEST;0.7080199758;1075.2338;4.7147;7.09;325;7.9;2.5494451709;6.4996706796
602814704;8;1;14.1;10.6;0;FE6;2OUEST;0.8460238694;1075.2338;4.7147;7.09;325;9.3;2.7146947438;7.3695675521
602814802;6;1;9.5;10;2;FE2;2OUEST;0.4921089984;1059.394;4.9504;6.585625;225;8.7;2.3513752572;5.5289656
602815001;27;1;22.7;17.5;1;RS1;2OUEST;1.0932566337;969.629;4.9596;31.32125;925;16.2;3.1654750481;10.02023228
602815001;29;1;16.2;15.7;1;RS1;2OUEST;0.78020958;969.629;4.9596;31.32125;925;14.4;2.8449093838;8.0935094021
602815003;20;1;9.6;13.2;0;FE2;2OUEST;0.5718380209;969.5844;4.9683;16.048125;725;11.9;2.3608540011;5.5736316146
602815402;23;1;12.6;18.1;2;FE2;2OUEST;0.7767677991;1033.6196;4.8074;20.665625;1000;16.8;2.6100697927;6.812464323
602815703;20;1;12;16;2;FE2;2OUEST;0.9307402772;1060.3287;4.5583;11.75;900;14.7;2.5649493575;6.5789652063
602816201;3;1;10.1;11.1;2;FE6;2OUEST;0.7675326523;1057.6178;4.7354;1.7;125;9.8;2.4069451083;5.7933847545
602816301;19;1;26.1;19.2;2;FE2;2OUEST;1.222375975;1005.4547;5.0395;27.75;775;17.9;3.2995337279;10.886922821
602816301;20;1;13.7;17.2;2;FE2;2OUEST;0.6416303011;1005.4547;5.0395;27.75;775;15.9;2.6878474938;7.2245241498
602816402;17;1;25;19.4;2;FE2;2OUEST;1.2881633941;1010.7939;5.045;23.665625;800;18.1;3.258096538;10.615193051
602816601;17;1;24;16.7;2;FE6;2OUEST;1.5004506364;1053.7969;4.7806;17.08;850;15.4;3.2188758249;10.361161576
602816602;14;1;17.6;10.9;2;FE6;2OUEST;1.1862441041;1054.5418;4.7512;11.67;675;9.6;2.9231615807;8.544873627
